date,season,RecNo,batting team,batter,non_striker,bowler,ball no,over no,runs_off_bat,extras_off_ball,legbyes,wides,byes,noballs,total_off_ball,innings total,wickets_fallen,player_out,dismissal,fielder_involved,fielder_in,fielder_out,reason,player_role,review_by,umpire_at_review,batter_at_review,review_decision,umpires_call,non_boundary
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,FL Mackay,2,8,0.0,0.0,,,,,0.0,32.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,FL Mackay,3,8,1.0,0.0,,,,,1.0,33.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,AJ Healy,FL Mackay,4,8,1.0,0.0,,,,,1.0,34.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,FL Mackay,5,8,0.0,0.0,,,,,0.0,34.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,FL Mackay,6,8,0.0,0.0,,,,,0.0,34.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,AJ Healy,MJG Nielsen,1,9,0.0,0.0,,,,,0.0,34.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,AJ Healy,MJG Nielsen,2,9,2.0,0.0,,,,,2.0,36.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,AJ Healy,MJG Nielsen,3,9,1.0,0.0,,,,,1.0,37.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,MJG Nielsen,4,9,2.0,0.0,,,,,2.0,39.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,MJG Nielsen,5,9,0.0,0.0,,,,,0.0,39.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,MJG Nielsen,6,9,1.0,0.0,,,,,1.0,40.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,FL Mackay,1,10,2.0,0.0,,,,,2.0,42.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,FL Mackay,2,10,1.0,0.0,,,,,1.0,43.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,AJ Healy,FL Mackay,3,10,1.0,0.0,,,,,1.0,44.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,FL Mackay,4,10,1.0,0.0,,,,,1.0,45.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,AJ Healy,FL Mackay,5,10,4.0,0.0,,,,,4.0,49.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,AJ Healy,FL Mackay,6,10,1.0,0.0,,,,,1.0,50.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,AJ Healy,SW Bates,1,11,1.0,0.0,,,,,1.0,51.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,SW Bates,2,11,4.0,0.0,,,,,4.0,55.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,SW Bates,3,11,4.0,0.0,,,,,4.0,59.0,3,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Healy,AJ Blackwell,SW Bates,4,11,0.0,0.0,,,,,0.0,59.0,4,AJ Healy,lbw,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,SW Bates,5,11,0.0,0.0,,,,,0.0,59.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,SW Bates,6,11,1.0,0.0,,,,,1.0,60.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,FL Mackay,1,12,0.0,0.0,,,,,0.0,60.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,FL Mackay,2,12,0.0,0.0,,,,,0.0,60.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,FL Mackay,3,12,1.0,0.0,,,,,1.0,61.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Perry,FL Mackay,4,12,4.0,0.0,,,,,4.0,65.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Perry,FL Mackay,5,12,1.0,0.0,,,,,1.0,66.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,FL Mackay,6,12,1.0,0.0,,,,,1.0,67.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,SW Bates,1,13,2.0,0.0,,,,,2.0,69.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,SW Bates,2,13,1.0,0.0,,,,,1.0,70.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Perry,SW Bates,3,13,0.0,0.0,,,,,0.0,70.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Perry,SW Bates,4,13,1.0,0.0,,,,,1.0,71.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,SW Bates,5,13,6.0,0.0,,,,,6.0,77.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,SW Bates,6,13,1.0,0.0,,,,,1.0,78.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,HNK Jensen,1,14,0.0,0.0,,,,,0.0,78.0,4,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Perry,AJ Blackwell,HNK Jensen,2,14,1.0,0.0,,,,,1.0,79.0,5,EA Perry,run out,SJ McGlashan,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,JL Jonassen,AJ Blackwell,HNK Jensen,3,14,0.0,2.0,2.0,,,,2.0,81.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,JL Jonassen,AJ Blackwell,HNK Jensen,4,14,1.0,0.0,,,,,1.0,82.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,JL Jonassen,HNK Jensen,5,14,1.0,0.0,,,,,1.0,83.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,JL Jonassen,AJ Blackwell,HNK Jensen,6,14,2.0,0.0,,,,,2.0,85.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,JL Jonassen,MJG Nielsen,1,15,0.0,0.0,,,,,0.0,85.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,JL Jonassen,MJG Nielsen,2,15,4.0,0.0,,,,,4.0,89.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,JL Jonassen,MJG Nielsen,3,15,1.0,0.0,,,,,1.0,90.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,JL Jonassen,AJ Blackwell,MJG Nielsen,4,15,0.0,0.0,,,,,0.0,90.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,JL Jonassen,AJ Blackwell,MJG Nielsen,5,15,0.0,0.0,,,,,0.0,90.0,5,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,JL Jonassen,AJ Blackwell,MJG Nielsen,6,15,0.0,0.0,,,,,0.0,90.0,6,JL Jonassen,caught,KJ Martin,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Osborne,HR Huddleston,1,16,0.0,0.0,,,,,0.0,90.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Osborne,HR Huddleston,2,16,1.0,0.0,,,,,1.0,91.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,AJ Blackwell,HR Huddleston,3,16,4.0,0.0,,,,,4.0,95.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,AJ Blackwell,HR Huddleston,4,16,0.0,0.0,,,,,0.0,95.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,AJ Blackwell,HR Huddleston,5,16,0.0,0.0,,,,,0.0,95.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,AJ Blackwell,HR Huddleston,6,16,4.0,0.0,,,,,4.0,99.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Osborne,NJ Browne,1,17,1.0,0.0,,,,,1.0,100.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,AJ Blackwell,NJ Browne,2,17,1.0,0.0,,,,,1.0,101.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Osborne,NJ Browne,3,17,0.0,0.0,,,,,0.0,101.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Osborne,NJ Browne,4,17,1.0,0.0,,,,,1.0,102.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,AJ Blackwell,NJ Browne,5,17,1.0,0.0,,,,,1.0,103.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Osborne,NJ Browne,6,17,1.0,0.0,,,,,1.0,104.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,AJ Blackwell,EA Osborne,HNK Jensen,1,18,1.0,0.0,,,,,1.0,105.0,6,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,AJ Blackwell,HNK Jensen,2,18,0.0,0.0,,,,,0.0,105.0,7,AJ Blackwell,run out,KJ Martin,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,SJ Coyte,EA Osborne,HNK Jensen,3,18,1.0,0.0,,,,,1.0,106.0,7,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,SJ Coyte,HNK Jensen,4,18,0.0,1.0,,1.0,,,1.0,107.0,7,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,SJ Coyte,HNK Jensen,5,18,1.0,0.0,,,,,1.0,108.0,7,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,SJ Coyte,EA Osborne,HNK Jensen,6,18,4.0,0.0,,,,,4.0,112.0,7,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,SJ Coyte,EA Osborne,HNK Jensen,7,18,1.0,0.0,,,,,1.0,113.0,7,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,SJ Coyte,EA Osborne,NJ Browne,1,19,1.0,0.0,,,,,1.0,114.0,7,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,SJ Coyte,NJ Browne,2,19,1.0,0.0,,,,,1.0,115.0,7,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,SJ Coyte,EA Osborne,NJ Browne,3,19,2.0,0.0,,,,,2.0,117.0,7,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,SJ Coyte,EA Osborne,NJ Browne,4,19,0.0,0.0,,,,,0.0,117.0,8,SJ Coyte,bowled,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,RM Farrell,EA Osborne,NJ Browne,5,19,0.0,0.0,,,,,0.0,117.0,8,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,RM Farrell,EA Osborne,NJ Browne,6,19,2.0,0.0,,,,,2.0,119.0,8,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,RM Farrell,FL Mackay,1,20,1.0,0.0,,,,,1.0,120.0,9,RM Farrell,run out,ML Green,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,EA Osborne,HL Ferling,FL Mackay,2,20,1.0,0.0,,,,,1.0,121.0,9,,,,,,,,,,,,,
2014-03-23,2013/14,14b1,Australia,HL Ferling,EA Osborne,FL Mackay,3,20,0.0,0.0,,,,,0.0,121.0,10,HL Ferling,lbw,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,A Shrubsole,1,1,0.0,0.0,,,,,0.0,0.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,A Shrubsole,2,1,0.0,0.0,,,,,0.0,0.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,A Shrubsole,3,1,0.0,0.0,,,,,0.0,0.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,A Shrubsole,4,1,0.0,0.0,,,,,0.0,0.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,A Shrubsole,5,1,1.0,0.0,,,,,1.0,1.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,A Shrubsole,6,1,0.0,0.0,,,,,0.0,1.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,1,2,1.0,0.0,,,,,1.0,2.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,D Hazell,2,2,0.0,0.0,,,,,0.0,2.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,D Hazell,3,2,1.0,0.0,,,,,1.0,3.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,4,2,0.0,0.0,,,,,0.0,3.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,5,2,0.0,0.0,,,,,0.0,3.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,6,2,0.0,0.0,,,,,0.0,3.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,A Shrubsole,1,3,1.0,0.0,,,,,1.0,4.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,A Shrubsole,2,3,1.0,0.0,,,,,1.0,5.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,A Shrubsole,3,3,0.0,0.0,,,,,0.0,5.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,A Shrubsole,4,3,0.0,0.0,,,,,0.0,5.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,A Shrubsole,5,3,0.0,0.0,,,,,0.0,5.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,A Shrubsole,6,3,6.0,0.0,,,,,6.0,11.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,RL Grundy,1,4,0.0,0.0,,,,,0.0,11.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,RL Grundy,2,4,1.0,0.0,,,,,1.0,12.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,3,4,0.0,0.0,,,,,0.0,12.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,4,4,4.0,0.0,,,,,4.0,16.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,5,4,1.0,0.0,,,,,1.0,17.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,RL Grundy,6,4,0.0,0.0,,,,,0.0,17.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JM Dibble,1,5,0.0,1.0,,1.0,,,1.0,18.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JM Dibble,2,5,0.0,0.0,,,,,0.0,18.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JM Dibble,3,5,4.0,0.0,,,,,4.0,22.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JM Dibble,4,5,0.0,0.0,,,,,0.0,22.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JM Dibble,5,5,1.0,0.0,,,,,1.0,23.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JM Dibble,6,5,1.0,0.0,,,,,1.0,24.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JM Dibble,7,5,0.0,0.0,,,,,0.0,24.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,1,6,0.0,0.0,,,,,0.0,24.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,2,6,4.0,0.0,,,,,4.0,28.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,3,6,0.0,0.0,,,,,0.0,28.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,4,6,4.0,0.0,,,,,4.0,32.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,5,6,0.0,0.0,,,,,0.0,32.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,6,6,1.0,0.0,,,,,1.0,33.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,1,7,1.0,0.0,,,,,1.0,34.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JL Gunn,2,7,0.0,1.0,,1.0,,,1.0,35.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JL Gunn,3,7,1.0,0.0,,,,,1.0,36.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,4,7,0.0,0.0,,,,,0.0,36.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,5,7,2.0,0.0,,,,,2.0,38.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,6,7,0.0,0.0,,,,,0.0,38.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,7,7,0.0,0.0,,,,,0.0,38.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,1,8,2.0,0.0,,,,,2.0,40.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,2,8,0.0,0.0,,,,,0.0,40.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,3,8,1.0,0.0,,,,,1.0,41.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,RL Grundy,4,8,1.0,0.0,,,,,1.0,42.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,5,8,1.0,0.0,,,,,1.0,43.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,RL Grundy,6,8,0.0,0.0,,,,,0.0,43.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JL Gunn,1,9,0.0,0.0,,,,,0.0,43.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JL Gunn,2,9,0.0,1.0,,1.0,,,1.0,44.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JL Gunn,3,9,1.0,0.0,,,,,1.0,45.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,4,9,1.0,0.0,,,,,1.0,46.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JL Gunn,5,9,2.0,0.0,,,,,2.0,48.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JL Gunn,6,9,1.0,0.0,,,,,1.0,49.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,7,9,1.0,0.0,,,,,1.0,50.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,1,10,0.0,0.0,,,,,0.0,50.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,2,10,1.0,0.0,,,,,1.0,51.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,D Hazell,3,10,2.0,0.0,,,,,2.0,53.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,D Hazell,4,10,1.0,0.0,,,,,1.0,54.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,5,10,4.0,0.0,,,,,4.0,58.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,D Hazell,6,10,1.0,0.0,,,,,1.0,59.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JM Dibble,1,11,1.0,0.0,,,,,1.0,60.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JM Dibble,2,11,6.0,0.0,,,,,6.0,66.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JM Dibble,3,11,1.0,0.0,,,,,1.0,67.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JM Dibble,4,11,6.0,0.0,,,,,6.0,73.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JM Dibble,5,11,0.0,0.0,,,,,0.0,73.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JM Dibble,6,11,0.0,0.0,,,,,0.0,73.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,1,12,1.0,0.0,,,,,1.0,74.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,RL Grundy,2,12,1.0,0.0,,,,,1.0,75.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,3,12,1.0,0.0,,,,,1.0,76.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,RL Grundy,4,12,2.0,0.0,,,,,2.0,78.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,RL Grundy,5,12,1.0,0.0,,,,,1.0,79.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,RL Grundy,6,12,1.0,0.0,,,,,1.0,80.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,Kycia A Knight,JL Gunn,1,13,1.0,0.0,,,,,1.0,81.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,2,13,6.0,0.0,,,,,6.0,87.0,0,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,Kycia A Knight,SR Taylor,JL Gunn,3,13,0.0,0.0,,,,,0.0,87.0,1,Kycia A Knight,caught,A Shrubsole,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,DJS Dottin,JL Gunn,4,13,1.0,0.0,,,,,1.0,88.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,DJS Dottin,SR Taylor,JL Gunn,5,13,0.0,0.0,,,,,0.0,88.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,DJS Dottin,SR Taylor,JL Gunn,6,13,4.0,0.0,,,,,4.0,92.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,DJS Dottin,A Shrubsole,1,14,4.0,0.0,,,,,4.0,96.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,DJS Dottin,A Shrubsole,2,14,1.0,0.0,,,,,1.0,97.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,DJS Dottin,SR Taylor,A Shrubsole,3,14,1.0,0.0,,,,,1.0,98.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,DJS Dottin,A Shrubsole,4,14,2.0,0.0,,,,,2.0,100.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,DJS Dottin,A Shrubsole,5,14,1.0,0.0,,,,,1.0,101.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,DJS Dottin,SR Taylor,A Shrubsole,6,14,4.0,0.0,,,,,4.0,105.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,DJS Dottin,NR Sciver,1,15,0.0,0.0,,,,,0.0,105.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,DJS Dottin,NR Sciver,2,15,2.0,0.0,,,,,2.0,107.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,SR Taylor,DJS Dottin,NR Sciver,3,15,1.0,0.0,,,,,1.0,108.0,1,,,,,,,,,,,,,
2014-03-24,2013/14,14a2,West Indies,DJS Dottin,SR Taylor,NR Sciver,4,15,0.0,0.0,,,,,0.0,108.0,1,,,,,,,,,,,,,
